COUNTRY,Country,EMPSTAT,Employment status,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SWE,Sweden,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1453,,
CHE,Switzerland,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1713,,
CHE,Switzerland,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1673,,
CHE,Switzerland,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1651,,
CHE,Switzerland,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1665,,
CHE,Switzerland,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1695,,
CHE,Switzerland,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1690,,
CHE,Switzerland,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1679,,
CHE,Switzerland,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1669,,
CHE,Switzerland,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1659,,
CHE,Switzerland,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1651,,
CHE,Switzerland,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1624,,
CHE,Switzerland,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1619,,
CHE,Switzerland,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1603,,
CHE,Switzerland,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1583,,
CHE,Switzerland,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1575,,
CHE,Switzerland,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1589,,
CHE,Switzerland,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1590,,
CHE,Switzerland,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1570,,
TUR,Turkey,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1937,,
TUR,Turkey,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1942,,
TUR,Turkey,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1943,,
TUR,Turkey,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1943,,
TUR,Turkey,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1918,,
TUR,Turkey,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1936,,
TUR,Turkey,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1944,,
TUR,Turkey,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1911,,
TUR,Turkey,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1900,,
TUR,Turkey,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1881,,
TUR,Turkey,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1877,,
TUR,Turkey,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1864.22,,
TUR,Turkey,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1855.05999999999,,
TUR,Turkey,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1832,,
TUR,Turkey,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1832,,
TUR,Turkey,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1832,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1497,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1496,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1484,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1475,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1461,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1478,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1474,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1479,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1460,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1456,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1446,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1460,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1476,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1485,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1491,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1478,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1491,,
GBR,United Kingdom,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1491,,
GBR,United Kingdom,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1539,,
GBR,United Kingdom,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1539,,
GBR,United Kingdom,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1523,,
GBR,United Kingdom,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1512,,
GBR,United Kingdom,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1499,,
GBR,United Kingdom,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1515,,
GBR,United Kingdom,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1509,,
GBR,United Kingdom,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1511,,
GBR,United Kingdom,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1492,,
GBR,United Kingdom,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1487,,
GBR,United Kingdom,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1476,,
GBR,United Kingdom,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1488,,
GBR,United Kingdom,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1502,,
GBR,United Kingdom,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1511,,
GBR,United Kingdom,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1517,,
GBR,United Kingdom,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1501,,
GBR,United Kingdom,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1515,,
GBR,United Kingdom,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1514,,
USA,United States,DE,Dependent employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1831,,
USA,United States,DE,Dependent employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1811,,
USA,United States,DE,Dependent employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1806,,
USA,United States,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1796,,
USA,United States,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1799,,
USA,United States,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1795,,
USA,United States,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1797,,
USA,United States,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1797,,
USA,United States,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1792,,
USA,United States,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1769,,
USA,United States,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1781,,
USA,United States,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1789,,
USA,United States,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1791,,
USA,United States,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1789,,
USA,United States,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1790,,
USA,United States,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1790,,
USA,United States,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1787,,
USA,United States,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1786,,
USA,United States,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1832,,
USA,United States,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1811,,
USA,United States,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1806,,
USA,United States,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1796,,
USA,United States,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1798,,
USA,United States,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1794,,
USA,United States,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1797,,
USA,United States,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1796,,
USA,United States,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1787,,
USA,United States,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1762,,
USA,United States,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1773,,
USA,United States,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1780,,
USA,United States,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1783,,
USA,United States,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1782,,
USA,United States,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1784,,
USA,United States,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1785,,
USA,United States,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1781,,
USA,United States,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1780,,
OECD,OECD countries,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1822,,
OECD,OECD countries,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1808,,
OECD,OECD countries,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1798,,
OECD,OECD countries,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1792,,
OECD,OECD countries,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1791,,
OECD,OECD countries,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1789,,
OECD,OECD countries,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1789,,
OECD,OECD countries,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1785,,
OECD,OECD countries,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1776,,
OECD,OECD countries,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1750,,
OECD,OECD countries,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1756,,
OECD,OECD countries,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1757,,
OECD,OECD countries,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1755,,
OECD,OECD countries,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1750,,
OECD,OECD countries,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1748,,
OECD,OECD countries,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1749,,
OECD,OECD countries,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1749,,
OECD,OECD countries,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1744,,
ISR,Israel,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,2017,,
ISR,Israel,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1979,,
ISR,Israel,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1993,,
ISR,Israel,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1974,,
ISR,Israel,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1942,,
ISR,Israel,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1931,,
ISR,Israel,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1919,,
ISR,Israel,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1931,,
ISR,Israel,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1929,,
ISR,Israel,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1927,,
ISR,Israel,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1918,,
ISR,Israel,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1920,,
ISR,Israel,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1910,,
ISR,Israel,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1867,,
ISR,Israel,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1853,,
ISR,Israel,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1858,,
ISR,Israel,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1889,,
ISR,Israel,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1885,,
CHL,Chile,DE,Dependent employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,2318,,
CHL,Chile,DE,Dependent employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,2307,,
CHL,Chile,DE,Dependent employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,2309,,
CHL,Chile,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,2304,,
CHL,Chile,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,2317,,
CHL,Chile,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,2227,,
CHL,Chile,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,2217,,
CHL,Chile,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,2168,,
CHL,Chile,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,2143,,
CHL,Chile,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,2140,,
CHL,Chile,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,2123,,
CHL,Chile,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,2119,,
CHL,Chile,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,2096,,
CHL,Chile,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,2085,,
CHL,Chile,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,2065,,
CHL,Chile,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,2059,,
CHL,Chile,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,2049,,
CHL,Chile,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,2263,,
CHL,Chile,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,2242,,
CHL,Chile,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,2250,,
CHL,Chile,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,2235,,
CHL,Chile,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,2232,,
CHL,Chile,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,2157,,
CHL,Chile,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,2165,,
CHL,Chile,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,2128,,
CHL,Chile,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,2095,,
CHL,Chile,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,2074,,
CHL,Chile,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,2070,,
CHL,Chile,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,2047,,
CHL,Chile,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,2024,,
CHL,Chile,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,2015,,
CHL,Chile,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1990,,
CHL,Chile,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1988,,
CHL,Chile,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1974,,
CHL,Chile,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1954,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1606.4,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1583.59999999999,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1622.7,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1636.59999999999,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1664.9,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1626.3,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1604.09999999999,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1593.09999999999,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1605.9,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1619.9,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1636.2,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1621.4,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1600.3,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1618.8,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1633.5,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1644.7,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1617.09999999999,,
SVN,Slovenia,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1608.2,,
SVN,Slovenia,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1710.09999999999,,
SVN,Slovenia,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1695.9,,
SVN,Slovenia,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1720.5,,
SVN,Slovenia,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1723.8,,
SVN,Slovenia,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1736.59999999999,,
SVN,Slovenia,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1696.59999999999,,
SVN,Slovenia,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1667.5,,
SVN,Slovenia,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1654.9,,
SVN,Slovenia,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1673.7,,
SVN,Slovenia,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1678.8,,
SVN,Slovenia,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1680.09999999999,,
SVN,Slovenia,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1663.2,,
SVN,Slovenia,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1644.59999999999,,
SVN,Slovenia,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1662.4,,
SVN,Slovenia,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1681.9,,
SVN,Slovenia,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1687.9,,
SVN,Slovenia,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1666.9,,
SVN,Slovenia,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1655.09999999999,,
EST,Estonia,DE,Dependent employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1880,,
EST,Estonia,DE,Dependent employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1882,,
EST,Estonia,DE,Dependent employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1881,,
EST,Estonia,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1894,,
EST,Estonia,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1905,,
EST,Estonia,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1933,,
EST,Estonia,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1924,,
EST,Estonia,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1925,,
EST,Estonia,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1897,,
EST,Estonia,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1767,,
EST,Estonia,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1808,,
EST,Estonia,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1849,,
EST,Estonia,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1817,,
EST,Estonia,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1803,,
EST,Estonia,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1799,,
EST,Estonia,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1798,,
EST,Estonia,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1789,,
EST,Estonia,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1798,,
EST,Estonia,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1932,,
EST,Estonia,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1925,,
EST,Estonia,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1927,,
EST,Estonia,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1932,,
EST,Estonia,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1940,,
EST,Estonia,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1962,,
EST,Estonia,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1954,,
EST,Estonia,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1952,,
EST,Estonia,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1922,,
EST,Estonia,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1789,,
EST,Estonia,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1831,,
EST,Estonia,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1874,,
EST,Estonia,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1842,,
EST,Estonia,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1822,,
EST,Estonia,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1816,,
EST,Estonia,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1809,,
EST,Estonia,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1812,,
EST,Estonia,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1813,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,2000,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1995,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1997,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,2007,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,2010,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,2013,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,2022,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,2020,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,2016,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1995,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1996,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,2000,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,2002,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,2002,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,2003,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1997,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1996,,
RUS,Russian Federation,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1994,,
RUS,Russian Federation,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1982,,
RUS,Russian Federation,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1980,,
RUS,Russian Federation,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1982,,
